Model Category,Display Name,Asset tag,Fixed Asset Number,Location Name,PO number,Supplier,Status,Substate,Purchase date,Receipt date,Warranty end date,Retired date,Scheduled retirement,Management
Printer,HP LASERJET PRO MFP M26A,BD10-039AY36,60010002533,BD HO Dhaka/6004679 LEVEL-6,4554087626,SMART TECHNOLOGIES LIMITED,In use,"",2020-07-27 00:00:00,2020-07-27 00:00:00,,,2025-07-27 00:00:00,9 - MANAGED
Printer,HP LASERJET PRO MFP M26A,BD10-039AZ37,60010002534,BD HO Dhaka/5024679 LEVEL-5 DIRECTOR OFFICE,4554087626,SMART TECHNOLOGIES LIMITED,In use,"",2020-07-27 00:00:00,2020-07-27 00:00:00,,,2025-07-27 00:00:00,9 - MANAGED
Printer,EPSON LQ-2190,BD10-K4741OH,60010003141,BD CP Meghna Noodles & BF Ltd,4557646350,SMART TECHNOLOGIES LIMITED,In use,"",2022-12-31 00:00:00,,2023-12-30 00:00:00,,2027-12-31 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 840 G6,BD10-02E1911,60010002417,BD HO Dhaka/6004679 LEVEL-6,4552836169,SMART TECHNOLOGIES BD LTD,In stock,pending_disposal,2019-11-17 00:00:00,2025-05-15 00:00:00,2023-10-01 00:00:00,,2023-11-17 00:00:00,0 - UNMANAGED
Datacenter Infrastructure Power Supply,PROLINK PRO700,BD10-P9TU54E,Consumable-Power Supply,BD HO Dhaka/6004679 LEVEL-6,"",SMART TECHNOLOGIES (BD) LIMITED,In use,"",,2020-07-27 00:00:00,,,,9 - MANAGED
Printer,HP LASERJET M528F MFP,BD10-4GME6V4,60010002749,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE MICROBIOLOGY LAB,4555515766,SMART TECHNOLOGIES (BD) LIMITED,In use,"",2021-11-15 00:00:00,,,,2026-11-15 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-05XF6NC,60010003798,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-0EQU9U5,60010003839,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-0K64DEY,60010003805,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-0L26R5Q,60010003851,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-0RK0LB7,60010003807,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-180WTTE,60010003840,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-27QU08P,60010003801,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-2K076N6,60010003806,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-2KU52K0,60010003800,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-2WYRQ0E,60010003821,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-462GOY8,60010003848,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-4O1RN8Z,60010003837,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-4R45VUL,60010003824,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-4UK8LEJ,60010003804,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-4YXAD77,60010003825,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-5ADKC4B,60010003849,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-5GJTQN5,60010003835,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-5MF54GH,60010003820,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-62YU487,60010003827,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-7FY758K,60010003796,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-7LBXF1L,60010003809,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-7ZTLCS4,60010003847,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-82FWEBS,60010003813,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-8DRV1G6,60010003830,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-9MEOO5M,60010003795,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-9NM2OBK,60010003853,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-9NZQYB8,60010003828,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-A0R53R1,60010003815,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-E2V9AZE,60010003846,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-E754ICY,60010003832,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-FS34ZDM,60010003833,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-H55A1FR,60010003845,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-IV1G77G,60010003850,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-J87KLFF,60010003826,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-JC33VRG,60010003794,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-JHAU1J7,60010003842,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-JNBIO97,60010003838,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-KOGRL32,60010003819,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-P21Q8HD,60010003810,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-PC338EU,60010003802,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-PERZJ81,60010003836,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-Q846B12,60010003814,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-QW4E1T6,60010003831,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-R59M88G,60010003797,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-T9Q0VEW,60010003816,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-TY4IO6B,60010003811,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-UF21Y7P,60010003823,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-UF3DYJ8,60010003817,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-UU8830W,60010003808,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-VXG82JK,60010003844,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-WV8QT6B,60010003822,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-XL1WF1A,60010003829,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-Y27A7YM,60010003841,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In stock,available,2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-0NZWJ4D,60010003812,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-2MOLYR5,60010003803,BD HO Dhaka/BD REMOTE,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-CCJY79V,60010003799,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-CNC5UU0,60010003818,BD PL Sreepur/BD PL SREEPUR B1 F00 ENGINEERING,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-MF39HP2,60010003834,BD HO Dhaka/6004679 LEVEL-6,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-Q222J50,60010003843,BD HO Dhaka/4024679 LEVEL-4 HR AREA,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-V93WAWD,60010003852,BD HO Dhaka/BD REMOTE,4561575012,Smart Technologies,In use,"",2025-09-23 00:00:00,,2029-09-23 00:00:00,,2029-09-23 00:00:00,9 - MANAGED
Computer PDA,Zebra Technologies TC78B1,BD10-7M5ZZA0,60010003780,BD DC Gazipur/BD DC GAZIPUR-STOCK,4561628047,Smart Technologies,In stock,available,2025-08-19 00:00:00,,2027-08-19 00:00:00,,2030-08-19 00:00:00,0 - UNMANAGED
Computer PDA,Zebra Technologies TC78B1,BD10-GX9D79X,60010003779,BD DC Gazipur/BD DC GAZIPUR-STOCK,4561628047,Smart Technologies,In stock,available,2025-08-19 00:00:00,,2027-08-19 00:00:00,,2030-08-19 00:00:00,0 - UNMANAGED
Computer PDA,Zebra Technologies TC78B1,BD10-U9E8RMB,60010003781,BD DC Gazipur/BD DC GAZIPUR-STOCK,4561628047,Smart Technologies,In stock,available,2025-08-19 00:00:00,,2027-08-19 00:00:00,,2030-08-19 00:00:00,0 - UNMANAGED
Computer Peripheral Docking Station,MICROSOFT SURFACE DOCKING STATION 2,BD10-38WW5XV,60010002887,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,"",Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2024-12-26 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Peripheral Docking Station,MICROSOFT SURFACE DOCKING STATION 2,BD10-6D70EZ0,60010002888,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,"",Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2024-12-26 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Peripheral Monitor,"HP P24h G4 LED Monitor 24""",BD10-45M09JS,60010002961,BD PL Sreepur/BD PL SREEPUR B1 F00 PPP PLANT,"",Smart Technologies,In use,shared,2021-11-09 00:00:00,2021-11-09 00:00:00,2023-05-19 00:00:00,,2024-10-09 00:00:00,9 - MANAGED
Computer Peripheral Monitor,"HP P24h G4 LED Monitor 24""",BD10-8ZWA9OE,60010002958,BD PL Sreepur/BD PL Sreepur Healthy Soups Area,"",Smart Technologies,In use,shared,2021-11-09 00:00:00,2021-11-09 00:00:00,2023-05-19 00:00:00,,2024-10-09 00:00:00,9 - MANAGED
Computer Peripheral Monitor,"HP P24h G4 LED Monitor 24""",BD10-95WY48R,60010002964,BD PL Sreepur/BD PL SREEPUR B1 F00 DRY FILLING TIPPING AREA,"",Smart Technologies,In use,shared,2021-11-09 00:00:00,2021-11-09 00:00:00,2024-01-05 00:00:00,,2024-10-09 00:00:00,9 - MANAGED
Computer Peripheral Monitor,"HP P24h G4 LED Monitor 24""",BD10-H353C6V,60010002959,BD PL Sreepur/BD PL SREEPUR B1 F00 NESCAFE FILLING ROOM,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,2022-08-15 00:00:00,,2024-10-09 00:00:00,9 - MANAGED
Computer Peripheral Monitor,"HP P24h G4 LED Monitor 24""",BD10-XR7E6E9,60010002962,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,2024-01-05 00:00:00,,2024-10-09 00:00:00,9 - MANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-23HVRQY,60010002878,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-02-04 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-2AE89R3,60010002881,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-01-22 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-2F5HPQ2,60010002871,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-01-22 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-4GWN6OZ,60010002877,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-01-22 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-88NZZO9,60010002872,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-02-10 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-9NZ7WYA,60010002873,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-02-04 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-DEBG189,60010002870,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2021-12-28 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-F5E8FER,60010002874,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-01-22 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-G3VQQY7,60010002880,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2025-01-22 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-GQ6841B,60010002879,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2021-12-28 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-LDJ7XK8,60010002876,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,pending_disposal,2021-12-28 00:00:00,2021-12-28 00:00:00,,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Tablet,MICROSOFT SURFACE GO 2,BD10-P8O6YS7,60010002875,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4556190973,Smart Technologies,In stock,available,2021-12-28 00:00:00,2024-12-26 00:00:00,2025-01-27 00:00:00,,2024-12-27 00:00:00,0 - UNMANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-3ZWKSL9,60010002956,BD PL Sreepur/BD PL SREEPUR B1 F00 NESCAFE FILLING ROOM,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-G468Q44,60010002953,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-KV87FJA,60010002957,BD PL Sreepur/BD PL SREEPUR B1 F00 DRY FILLING TIPPING AREA,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-PULS70I,60010002952,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-S5R4JIZ,60010002955,BD PL Sreepur/SREEPUR FACTORY IF BULK PLANT,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-SGFF59T,60010002954,BD PL Sreepur/BD PL SREEPUR B1 F00 PPP PLANT,"",Smart Technologies,In use,"",2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Computer Thin Client,HP THIN CLIENT T740,BD10-W45ABN3,60010002951,BD PL Sreepur/BD PL Sreepur Healthy Soups Area,4556761943,Smart Technologies,In use,shared,2021-11-09 00:00:00,2021-11-09 00:00:00,,,2024-10-09 00:00:00,9 - MANAGED
Printer,Zebra Technologies ZT421,BD10-2L6CI68,60010003776,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE PACKING LAB,4561732827,Smart Technologies,In use,"",2025-07-07 00:00:00,,2026-07-07 00:00:00,,2030-07-07 00:00:00,9 - MANAGED
Printer,Zebra Technologies ZT421,BD10-ZI4OXZ9,60010003777,BD PL Sreepur/BD PL SREEPUR B1 F00 IF BULK WAREHOUSE OFFICE,4561732827,Smart Technologies,In use,shared,2025-07-07 00:00:00,,2026-07-07 00:00:00,,2030-07-07 00:00:00,9 - MANAGED
Server,HP PROLIANT DL380 G10,BD10-M44P4PF,60010003379,BD PL Sreepur/BD PL SREEPUR B1 F00 SERVER ROOM,4558937656,Smart Technologies,In use,"",2023-09-24 00:00:00,2024-06-26 00:00:00,2029-03-29 00:00:00,,,9 - MANAGED
Server,HP PROLIANT DL380 G10,BD10-X0QRK1Y,60010003378,BD PL Sreepur/BD PL SREEPUR B1 F00 SERVER ROOM,4558937656,Smart Technologies,In use,"",2023-09-24 00:00:00,2024-06-26 00:00:00,2029-03-29 00:00:00,,,9 - MANAGED
Printer,HP COLOR LJ PRO M283FDW PRINTER,BD10-NN50TV7,60010002885,BD HO Dhaka/4004679 LEVEL-4,"",SMART TECH LTD,In stock,available,2022-02-09 00:00:00,2022-02-09 00:00:00,2023-02-09 00:00:00,,,0 - UNMANAGED
Printer,HP COLOR LJ PRO M283FDW PRINTER,BD10-1MM0HZR,60010002883,BD HO Dhaka/BD REMOTE,"",SMART TECH LTD,In use,"",2022-02-09 00:00:00,2022-02-09 00:00:00,2023-02-09 00:00:00,,,9 - MANAGED
Printer,HP COLOR LJ PRO M283FDW PRINTER,BD10-8DHTCZ2,60010002882,BD HO Dhaka/BD REMOTE,"",SMART TECH LTD,In use,"",2022-02-09 00:00:00,2022-02-09 00:00:00,2023-02-09 00:00:00,,,9 - MANAGED
